date,close_price,sentiment_score,sentiment_label,concordance,active_pillars,fng_raw,taker_ratio,dist_50dma_pct,vol_ratio,fwd_return_7d,fwd_return_14d,fwd_return_30d
2025-09-27,93830.45000000,41.7,Neutral,False,4,33,0.9929,-3.56,0.42,10.83,3.20,4.35
2025-09-28,95910.40000000,44.9,Neutral,False,4,37,0.9882,-1.35,0.64,9.50,3.57,1.06
2025-09-29,97511.13000000,49.6,Neutral,False,4,50,0.9662,0.40,1.20,8.93,2.26,-2.74
2025-09-30,97204.85000000,48.8,Neutral,False,4,50,0.9512,0.18,1.14,7.15,0.30,-3.68
2025-10-01,101051.02000000,56.7,Neutral,False,4,49,0.9637,4.18,3.05,4.94,-5.84,-6.10
2025-10-02,102783.86000000,61.2,Neutral,False,4,64,0.9536,6.01,1.84,2.32,-9.97,-7.31
2025-10-03,104017.50000000,65.8,Greed,False,4,63,0.9759,7.23,2.00,-5.18,-12.08,-7.87
2025-10-04,103993.17000000,62.6,Neutral,False,4,71,0.9716,7.13,0.68,-6.89,-11.42,-11.08
2025-10-05,105024.66000000,66.4,Greed,False,4,74,1.0078,8.09,1.61,-5.41,-11.18,-15.85
2025-10-06,106221.70000000,67.0,Greed,False,4,71,1.0345,9.19,1.94,-6.13,-10.61,-14.91
2025-10-07,104157.28000000,59.9,Neutral,False,4,70,1.0486,6.97,1.54,-6.40,-10.32,-15.78
2025-10-08,106039.51000000,60.8,Neutral,False,4,60,1.0412,8.70,1.01,-10.27,-12.58,-15.82
2025-10-09,105171.72000000,60.1,Neutral,False,4,70,1.0516,7.66,1.36,-12.01,-9.89,-15.94
2025-10-10,98631.01000000,48.3,Neutral,False,4,64,1.0209,0.92,5.14,-7.27,-3.19,-8.09
2025-10-11,96831.76000000,44.3,Neutral,False,4,27,1.0509,-0.87,1.67,-4.87,-0.87,-5.33
2025-10-12,99339.12000000,49.7,Neutral,False,4,24,1.0234,1.67,1.52,-6.10,-0.90,-10.47
2025-10-13,99714.00000000,47.7,Neutral,False,4,38,0.9897,1.99,0.88,-4.77,-1.80,-12.03
2025-10-14,97494.16000000,47.2,Neutral,False,4,38,0.9783,-0.33,1.16,-4.19,-0.58,-12.09
2025-10-15,95153.12000000,47.2,Neutral,False,4,34,0.9483,-2.71,0.79,-2.58,-0.32,-14.52
2025-10-16,92535.94000000,35.5,Neutral,False,4,28,0.9060,-5.33,1.18,2.42,1.18,-11.10
2025-10-17,91456.25000000,28.9,Fear,False,4,22,0.8840,-6.34,1.24,4.41,3.75,-11.39
2025-10-18,92119.04000000,25.6,Fear,False,4,23,0.8427,-5.64,0.33,4.21,3.42,-13.82
2025-10-19,93283.22000000,34.7,Fear,False,4,29,0.8489,-4.45,0.52,5.54,2.74,-14.00
2025-10-20,94955.75000000,35.9,Neutral,False,4,29,0.8680,-2.79,0.69,3.12,-2.62,-16.52
2025-10-21,93406.31000000,39.8,Neutral,False,4,34,0.8701,-4.38,1.09,3.77,-5.39,-19.67
2025-10-22,92696.16000000,33.4,Fear,False,4,25,0.8841,-5.05,0.90,2.32,-2.50,-20.27
2025-10-23,94774.40000000,36.2,Neutral,False,4,27,0.8816,-2.90,0.63,-1.21,-7.45,-22.34
2025-10-24,95484.96000000,35.2,Neutral,False,4,30,0.8927,-2.18,0.47,-0.62,-6.51,-20.95
2025-10-25,95993.86000000,39.6,Neutral,False,4,37,0.9360,-1.69,0.28,-0.75,-7.91,-20.15
2025-10-26,98448.72000000,44.7,Neutral,False,4,40,0.9679,0.74,0.52,-2.65,-7.92,-23.26
2025-10-27,97916.08000000,51.9,Neutral,False,4,51,0.9585,0.13,0.63,-5.56,-6.38,-20.32
2025-10-28,96927.13000000,53.8,Neutral,False,4,50,0.9517,-0.91,0.50,-8.82,-8.25,-18.74
2025-10-29,94844.15000000,51.5,Neutral,False,4,51,0.9502,-3.03,0.65,-4.71,-7.52,-17.31
2025-10-30,93630.04000000,45.2,Neutral,False,4,34,0.9584,-4.20,0.95,-6.31,-8.46,-16.28
2025-10-31,94888.34000000,44.8,Neutral,False,4,29,0.9748,-2.84,0.85,-5.92,-14.28,-17.87
2025-11-01,95271.65000000,39.4,Neutral,False,4,33,0.9487,-2.38,0.31,-7.21,-13.65,-21.96
2025-11-02,95835.40000000,41.3,Neutral,False,4,37,0.9221,-1.75,0.52,-5.41,-15.44,-18.07
2025-11-03,92471.51000000,35.6,Neutral,False,4,42,0.9122,-5.08,1.24,-0.87,-14.15,-13.38
2025-11-04,88374.00000000,25.8,Fear,False,4,21,0.8986,-9.11,2.28,0.63,-9.22,-10.50
2025-11-05,90381.00000000,35.1,Neutral,False,4,23,0.9200,-6.89,1.18,-2.95,-12.29,-14.99
2025-11-06,87718.40000000,36.8,Neutral,False,4,27,0.9305,-9.43,1.06,-2.29,-14.46,-12.52
2025-11-07,89267.71000000,34.8,Fear,False,4,24,0.9114,-7.64,1.15,-8.89,-17.21,-12.97
2025-11-08,88403.52000000,38.0,Neutral,False,4,20,0.8982,-8.34,0.48,-6.95,-16.74,-11.87
2025-11-09,90654.00000000,31.3,Fear,False,4,22,0.9022,-5.85,0.68,-10.61,-16.74,-12.11
2025-11-10,91670.38000000,42.0,Neutral,False,4,29,0.9261,-4.67,0.92,-13.40,-16.39,-14.19
2025-11-11,88933.96000000,37.8,Neutral,False,4,26,0.9511,-7.38,0.94,-9.79,-15.05,-11.35
2025-11-12,87715.14000000,37.0,Neutral,False,4,24,0.9450,-8.52,0.91,-9.63,-11.06,-12.24
2025-11-13,85706.67000000,31.2,Fear,False,4,15,0.9484,-10.41,1.73,-12.46,-8.10,-10.23
2025-11-14,81335.88000000,31.9,Fear,False,4,16,0.9571,-14.76,1.97,-9.13,-3.57,-7.60
2025-11-15,82262.50000000,28.4,Fear,False,4,10,0.9676,-13.58,0.73,-10.53,-4.71,-10.58
2025-11-16,81035.52000000,30.3,Fear,False,4,10,0.9549,-14.64,1.17,-6.85,-3.83,-7.73
2025-11-17,79387.48000000,22.8,Fear,False,4,14,0.9393,-16.08,1.38,-3.45,-6.35,-7.53
2025-11-18,80224.88000000,32.7,Fear,False,4,11,0.9292,-14.89,1.47,-5.83,-2.13,-9.13
2025-11-19,79271.50000000,26.2,Fear,False,4,15,0.9288,-15.58,1.16,-1.58,1.05,-5.11
2025-11-20,75030.45000000,20.9,Fear,False,4,11,0.9210,-19.65,1.46,4.97,5.42,0.56
2025-11-21,73908.18000000,13.5,Extreme Fear,True,4,14,0.9261,-20.36,2.27,6.12,3.96,2.35
2025-11-22,73604.28000000,27.5,Fear,False,4,11,0.9260,-20.16,0.59,6.50,4.26,2.30
2025-11-23,75482.99000000,27.0,Fear,False,4,13,0.9502,-17.61,0.84,3.25,2.93,-1.79
2025-11-24,76648.81000000,29.3,Fear,False,4,19,0.9665,-15.82,1.13,-3.00,1.65,-2.94
2025-11-25,75550.00000000,31.9,Fear,False,4,20,0.9631,-16.46,0.80,3.93,5.47,-2.04
2025-11-26,78018.15000000,32.2,Fear,False,4,15,0.9681,-13.23,0.81,2.67,0.83,-4.92
2025-11-27,78762.10000000,32.8,Fear,False,4,22,0.9958,-11.87,0.74,0.42,0.09,-5.33
2025-11-28,78428.58000000,36.3,Neutral,False,4,25,1.0009,-11.72,0.83,-2.03,-1.85,-4.85
2025-11-29,78385.73000000,41.6,Neutral,False,4,28,0.9911,-11.36,0.26,-2.10,-1.84,-5.57
2025-11-30,77934.38000000,40.8,Neutral,False,4,28,0.9756,-11.49,0.34,-0.31,-3.57,-3.45
2025-12-01,74350.24000000,26.8,Fear,False,4,24,0.9649,-15.08,1.47,4.79,-1.06,0.01
2025-12-02,78519.58000000,34.1,Fear,False,4,23,0.9673,-9.88,1.08,1.48,-4.78,-3.86
2025-12-03,80103.32000000,35.9,Neutral,False,4,28,0.9774,-7.70,0.92,-1.80,-8.35,-4.14
2025-12-04,79095.60000000,34.8,Fear,False,4,26,0.9654,-8.52,0.80,-0.33,-7.83,-2.18
2025-12-05,76833.54000000,34.9,Fear,False,4,28,0.9574,-10.81,0.93,0.19,-2.10,1.79
2025-12-06,76740.11000000,40.1,Neutral,False,4,23,1.0359,-10.62,0.51,0.26,-1.68,4.45
2025-12-07,77694.03000000,33.7,Fear,False,4,20,1.0235,-9.20,0.65,-3.27,-2.63,3.23
2025-12-08,77912.42000000,34.4,Fear,False,4,20,1.0385,-8.62,0.75,-5.58,-3.35,0.37
2025-12-09,79678.90000000,38.6,Neutral,False,4,22,1.0599,-6.21,1.00,-6.16,-6.96,-1.96
2025-12-10,78664.88000000,39.0,Neutral,False,4,26,1.0498,-7.08,1.04,-6.68,-5.43,-1.06
2025-12-11,78835.63000000,43.0,Neutral,False,4,29,1.0400,-6.57,1.26,-7.53,-6.12,-1.34
2025-12-12,76979.32000000,39.3,Neutral,False,4,29,1.0405,-8.38,1.02,-2.28,-3.64,1.59
2025-12-13,76940.65000000,38.6,Neutral,False,4,23,0.9570,-8.02,0.32,-1.94,-3.09,1.61
2025-12-14,75154.60000000,34.4,Fear,False,4,21,0.9365,-9.71,0.77,0.66,-0.71,8.95
2025-12-15,73563.11000000,24.4,Fear,False,4,16,0.8957,-11.09,1.52,2.36,0.62,13.20
2025-12-16,74768.85000000,25.4,Fear,False,4,11,0.8727,-9.12,1.14,-0.85,0.64,10.11
2025-12-17,73410.70000000,22.4,Fear,False,4,16,0.8639,-10.26,1.39,1.34,1.29,12.18
2025-12-18,72903.24000000,23.3,Fear,False,4,17,0.8744,-10.40,1.62,1.51,3.54,12.61
2025-12-19,75221.71000000,30.8,Fear,False,4,16,0.8788,-7.13,1.23,-1.39,2.08,7.14
2025-12-20,75449.03000000,20.2,Fear,True,4,20,0.8956,-6.40,0.33,-1.17,2.55,5.44
2025-12-21,75648.09000000,28.5,Fear,False,4,20,0.9253,-5.70,0.58,-1.36,3.39,-0.43
2025-12-22,75300.26000000,30.5,Fear,False,4,25,0.9594,-5.65,1.22,-1.70,6.44,1.72
2025-12-23,74129.69000000,34.1,Fear,False,4,24,0.9618,-6.68,1.07,1.51,8.19,2.70
2025-12-24,74396.15000000,32.2,Fear,False,4,24,0.9735,-6.02,0.65,-0.06,5.12,1.75
2025-12-25,74007.58000000,36.9,Neutral,False,4,23,0.9737,-6.12,0.52,2.00,5.55,1.84
2025-12-26,74178.50000000,32.7,Fear,False,4,20,0.9542,-5.58,0.86,3.52,4.93,-1.58
2025-12-27,74566.11000000,35.1,Neutral,False,4,23,0.9608,-4.73,0.25,3.76,4.31,-0.33
2025-12-28,74621.08000000,35.0,Fear,False,4,24,0.9555,-4.32,0.43,4.81,4.80,-0.65
2025-12-29,74020.03000000,36.4,Neutral,False,4,24,0.9577,-4.69,1.45,8.28,5.62,0.61
2025-12-30,75246.50000000,40.8,Neutral,False,4,23,0.9758,-2.70,1.16,6.59,8.82,-6.11
2025-12-31,74354.81000000,39.8,Neutral,False,4,21,0.9667,-3.48,1.18,5.17,11.99,-4.50
2026-01-01,75486.23000000,38.0,Neutral,False,4,20,0.9851,-1.70,0.52,3.48,9.06,-11.79
2026-01-02,76786.28000000,48.3,Neutral,False,4,28,1.0265,0.22,1.32,1.36,7.25,-15.44
2026-01-03,77372.45000000,39.8,Neutral,False,4,29,1.0264,1.09,0.45,0.53,6.10,-13.77
2026-01-04,78211.96000000,41.8,Neutral,False,4,25,1.0354,2.30,0.65,-0.02,3.05,-18.10
2026-01-05,80152.37000000,49.5,Neutral,False,4,26,1.0573,4.86,1.39,-2.46,-0.75,-22.79
2026-01-06,80202.32000000,53.5,Neutral,False,4,44,1.0505,4.90,1.28,2.09,-6.09,-33.45
2026-01-07,78202.06000000,48.9,Neutral,False,4,42,1.0424,2.34,1.00,6.48,-2.05,-23.47
2026-01-08,78114.96000000,45.3,Neutral,False,4,28,1.0403,2.26,1.08,5.39,-2.54,-24.77
2026-01-09,77832.59000000,44.8,Neutral,False,4,27,1.0364,1.81,1.01,5.80,-2.74,-23.54
2026-01-10,77779.53000000,49.7,Neutral,False,4,25,1.0431,1.64,0.26,5.55,-3.10,-24.26
2026-01-11,78199.99000000,42.7,Neutral,False,4,29,1.0331,2.07,0.54,3.06,-6.64,-25.95
2026-01-12,78178.78000000,39.6,Neutral,False,4,27,1.0074,1.97,1.49,1.75,-4.94,-27.77
2026-01-13,81881.81000000,52.4,Neutral,False,4,26,1.0172,6.65,1.94,-8.01,-9.46,-31.84
2026-01-14,83269.94000000,58.5,Neutral,False,4,48,1.0295,8.24,1.68,-8.01,-10.56,-30.34
2026-01-15,82327.98000000,53.6,Neutral,False,4,61,1.0173,6.90,1.28,-7.53,-14.19,-28.43
2026-01-16,82350.01000000,50.7,Neutral,False,4,49,0.9940,6.83,0.76,-8.08,-13.77,-28.01
2026-01-17,82094.98000000,59.1,Neutral,False,4,50,1.0068,6.39,0.42,-8.19,-18.90,
2026-01-18,80595.94000000,51.1,Neutral,False,4,49,1.0016,4.39,0.54,-9.42,-19.44,
2026-01-19,79550.73000000,47.3,Neutral,False,4,44,1.0010,2.99,1.10,-6.58,-16.13,
2026-01-20,75320.31000000,39.3,Neutral,False,4,32,0.9763,-2.51,1.62,-1.57,-14.95,
2026-01-21,76596.36000000,45.3,Neutral,False,4,24,0.9853,-0.81,1.61,-2.77,-19.20,
2026-01-22,76131.72000000,40.6,Neutral,False,4,20,0.9864,-1.31,1.07,-7.21,-29.89,
2026-01-23,75696.23000000,41.8,Neutral,False,4,24,0.9907,-1.78,1.06,-6.19,-20.94,
2026-01-24,75369.24000000,45.2,Neutral,False,4,25,0.9543,-2.17,0.27,-11.66,-22.03,
2026-01-25,73004.40000000,29.2,Fear,False,4,25,0.9373,-5.15,1.35,-11.06,-18.49,
2026-01-26,74317.37000000,37.8,Neutral,False,4,20,0.9350,-3.36,1.18,-10.23,-20.73,
2026-01-27,74134.75000000,41.2,Neutral,False,4,29,0.9539,-3.50,1.16,-13.59,-21.89,
2026-01-28,74475.00000000,45.0,Neutral,False,4,29,0.9548,-2.93,1.31,-16.90,-24.18,
2026-01-29,70645.80000000,25.4,Fear,False,4,26,0.9325,-7.72,2.22,-24.45,-21.00,
2026-01-30,71009.63000000,37.9,Neutral,False,4,16,0.9327,-7.06,2.09,-15.72,-18.31,
2026-01-31,66583.08000000,19.8,Fear,True,4,20,0.9287,-12.62,2.04,-11.74,-11.50,
2026-02-01,64927.96000000,26.5,Fear,False,4,14,0.9381,-14.52,1.37,-8.35,-8.69,
2026-02-02,66717.49000000,38.9,Neutral,False,4,14,0.9569,-11.97,2.43,-11.70,,
2026-02-03,64058.21000000,24.6,Fear,False,4,17,0.9573,-15.26,1.84,-9.60,,
2026-02-04,61887.02000000,23.3,Fear,False,4,14,0.9465,-17.85,1.50,-8.76,,
2026-02-05,53375.15000000,19.3,Fear,False,4,12,0.9513,-28.77,3.34,4.56,,
2026-02-06,59844.26000000,35.6,Neutral,False,4,9,0.9919,-19.86,2.94,-3.07,,
2026-02-07,58764.64000000,24.7,Fear,False,4,6,1.0128,-20.96,1.21,0.27,,
2026-02-08,59507.99000000,26.9,Fear,False,4,7,1.0282,-19.61,0.73,-0.38,,
2026-02-09,58912.98000000,33.4,Fear,False,4,14,1.0686,-20.06,1.15,,,
2026-02-10,57909.83000000,35.6,Neutral,False,4,9,1.0838,-21.05,0.66,,,
2026-02-11,56465.56000000,34.1,Fear,False,4,11,1.0920,-22.64,1.00,,,
2026-02-12,55807.32000000,36.2,Neutral,False,4,5,1.1085,-23.15,0.69,,,
2026-02-13,58009.21000000,32.7,Fear,False,4,9,1.1175,-19.77,0.53,,,
2026-02-14,58925.76000000,29.6,Fear,False,4,9,1.1069,-18.15,0.38,,,
2026-02-15,59283.68000000,31.0,Fear,False,4,8,1.1338,-17.31,0.23,,,
