date,close_price,sentiment_score,sentiment_label,concordance,active_pillars,fng_raw,taker_ratio,dist_50dma_pct,vol_ratio,fwd_return_7d,fwd_return_14d,fwd_return_30d
2021-12-28,47543.74000000,39.3,Neutral,False,4,41,0.9800,-12.16,1.32,-3.60,-10.13,-21.84
2021-12-29,46464.66000000,39.2,Neutral,False,4,27,0.9729,-13.50,1.14,-6.49,-5.51,-18.83
2021-12-30,47120.87000000,37.8,Neutral,False,4,22,0.9707,-11.70,0.89,-8.57,-9.68,-19.00
2021-12-31,46216.93000000,39.8,Neutral,False,4,28,0.9809,-12.78,1.02,-10.06,-6.83,-18.03
2022-01-01,47722.65000000,35.2,Neutral,False,4,21,0.9739,-9.38,0.58,-12.66,-9.72,-19.39
2022-01-02,47286.18000000,42.2,Neutral,False,4,29,0.9737,-9.62,0.57,-11.47,-8.91,-18.17
2022-01-03,46446.10000000,39.3,Neutral,False,4,29,0.9667,-10.58,0.87,-9.95,-9.14,-20.56
2022-01-04,45832.01000000,38.5,Neutral,False,4,23,0.9799,-11.15,1.15,-6.77,-7.59,-18.59
2022-01-05,43451.13000000,30.5,Fear,False,4,24,0.9654,-15.22,1.62,1.04,-4.12,-4.32
2022-01-06,43082.31000000,28.4,Fear,False,4,15,0.9683,-15.37,1.23,-1.21,-5.57,-3.95
2022-01-07,41566.48000000,28.8,Fear,False,4,18,0.9617,-17.85,1.65,3.59,-12.32,1.96
2022-01-08,41679.74000000,30.4,Fear,False,4,10,0.9573,-17.09,0.99,3.37,-15.85,5.18
2022-01-09,41864.62000000,31.2,Fear,False,4,23,0.9584,-16.13,0.69,2.88,-13.42,5.20
2022-01-10,41822.49000000,29.9,Fear,False,4,23,0.9568,-15.65,1.52,0.91,-12.34,6.10
2022-01-11,42729.29000000,36.8,Neutral,False,4,21,0.9558,-13.34,1.10,-0.88,-13.51,1.79
2022-01-12,43902.66000000,38.8,Neutral,False,4,22,0.9901,-10.47,1.00,-5.11,-16.16,-3.48
2022-01-13,42560.11000000,38.4,Neutral,False,4,21,0.9881,-12.69,1.03,-4.42,-12.69,-0.80
2022-01-14,43059.96000000,34.4,Fear,False,4,21,0.9825,-11.08,0.94,-15.36,-12.41,-2.34
2022-01-15,43084.29000000,32.6,Fear,False,4,23,0.9871,-10.64,0.63,-18.60,-11.41,-1.27
2022-01-16,43071.66000000,36.7,Neutral,False,4,21,0.9794,-10.23,0.60,-15.85,-12.05,3.42
2022-01-17,42201.62000000,34.5,Fear,False,4,22,0.9804,-11.49,0.83,-13.13,-8.85,3.96
2022-01-18,42352.12000000,35.0,Fear,False,4,24,0.9798,-10.60,0.89,-12.74,-8.64,-4.34
2022-01-19,41660.01000000,34.3,Fear,False,4,24,0.9648,-11.49,0.96,-11.64,-11.43,-4.05
2022-01-20,40680.91000000,30.1,Fear,False,4,24,0.9569,-12.96,1.27,-8.65,-8.28,-1.48
2022-01-21,36445.31000000,21.2,Fear,False,4,19,0.9546,-21.34,2.42,3.49,14.07,5.33
2022-01-22,35071.42000000,18.6,Fear,False,4,13,0.9352,-23.70,2.24,8.83,18.00,5.52
2022-01-23,36244.55000000,26.6,Fear,False,4,11,0.9513,-20.70,1.08,4.52,16.93,5.48
2022-01-24,36660.35000000,35.1,Neutral,False,4,13,0.9613,-19.34,2.09,4.93,19.58,1.61
2022-01-25,36958.32000000,27.7,Fear,False,4,12,0.9682,-18.20,1.12,4.70,19.17,3.70
2022-01-26,36809.34000000,27.0,Fear,False,4,23,0.9752,-18.03,1.54,0.24,20.55,6.55
2022-01-27,37160.10000000,30.8,Fear,False,4,20,0.9902,-16.76,1.17,0.41,17.05,5.27
2022-01-28,37716.56000000,32.9,Fear,False,4,24,1.0131,-15.14,0.92,10.23,12.35,-0.05
2022-01-29,38166.84000000,35.2,Neutral,False,4,24,1.0332,-13.77,0.57,8.43,10.61,13.08
2022-01-30,37881.76000000,43.6,Neutral,False,4,29,1.0260,-13.97,0.48,11.88,11.01,17.26
2022-01-31,38466.90000000,36.1,Neutral,False,4,20,1.0227,-12.18,0.83,13.97,10.58,14.11
2022-02-01,38694.59000000,35.3,Neutral,False,4,26,1.0258,-11.34,0.78,13.82,15.12,9.72
2022-02-02,36896.36000000,33.9,Fear,False,4,28,1.0132,-15.01,0.80,20.26,18.91,6.10
2022-02-03,37311.61000000,33.4,Fear,False,4,20,1.0184,-13.59,0.72,16.57,8.59,5.59
2022-02-04,41574.25000000,46.0,Neutral,False,4,20,1.0189,-3.45,1.39,1.92,-3.85,-7.59
2022-02-05,41382.59000000,48.0,Neutral,False,4,33,1.0192,-3.68,0.69,2.02,-3.15,-8.20
2022-02-06,42380.87000000,41.8,Neutral,False,4,37,1.0261,-1.16,0.48,-0.77,-9.42,-8.61
2022-02-07,43839.99000000,48.8,Neutral,False,4,45,1.0253,2.38,1.06,-2.97,-15.58,-4.33
2022-02-08,44042.99000000,53.2,Neutral,False,4,48,1.0229,2.99,1.30,1.14,-13.20,-10.49
2022-02-09,44372.72000000,48.8,Neutral,False,4,54,1.0312,3.99,0.70,-1.12,-16.05,-12.72
2022-02-10,43495.44000000,45.8,Neutral,False,4,50,1.0157,2.17,1.30,-6.85,-11.88,-10.78
2022-02-11,42373.73000000,49.0,Neutral,False,4,50,1.0041,-0.06,0.98,-5.66,-7.44,-10.85
2022-02-12,42217.87000000,49.2,Neutral,False,4,44,0.9891,-0.03,0.59,-5.07,-7.35,-6.03
2022-02-13,42053.66000000,50.5,Neutral,False,4,44,0.9639,-0.02,0.43,-8.72,-10.35,-6.59
2022-02-14,42535.94000000,45.9,Neutral,False,4,46,0.9631,1.52,0.84,-13.00,1.47,-3.34
2022-02-15,44544.86000000,50.8,Neutral,False,4,46,0.9601,6.63,0.98,-14.18,-0.28,-8.14
2022-02-16,43873.56000000,54.5,Neutral,False,4,51,0.9591,5.21,0.76,-15.10,0.04,-4.82
2022-02-17,40515.70000000,42.6,Neutral,False,4,52,0.9429,-2.56,1.25,-5.40,4.78,4.16
2022-02-18,39974.44000000,40.1,Neutral,False,4,30,0.9320,-3.53,1.13,-1.89,-2.07,3.22
2022-02-19,40079.17000000,33.3,Fear,False,4,25,0.9226,-2.99,0.47,-2.40,-1.70,2.30
2022-02-20,38386.89000000,32.2,Fear,False,4,27,0.9170,-6.67,0.87,-1.79,0.09,10.36
2022-02-21,37008.16000000,27.7,Fear,False,4,25,0.9135,-9.57,1.57,16.62,2.65,15.87
2022-02-22,38230.33000000,34.1,Fear,False,4,20,0.9161,-6.20,1.32,16.19,1.31,15.07
2022-02-23,37250.01000000,31.5,Fear,False,4,25,0.9144,-8.22,1.06,17.83,12.60,18.96
2022-02-24,38327.21000000,40.0,Neutral,False,4,23,0.9377,-5.33,2.74,10.77,2.86,16.13
2022-02-25,39219.17000000,45.3,Neutral,False,4,27,0.9711,-2.94,1.25,-0.18,-1.25,19.40
2022-02-26,39116.72000000,44.8,Neutral,False,4,26,0.9898,-3.08,0.64,0.72,-0.79,20.47
2022-02-27,37699.07000000,36.3,Neutral,False,4,26,0.9961,-6.41,1.02,1.91,0.21,25.82
2022-02-28,43160.00000000,50.7,Neutral,False,4,20,1.0138,7.08,1.62,-11.98,-8.08,9.05
2022-03-01,44421.20000000,58.3,Neutral,False,4,51,1.0098,10.07,1.31,-12.81,-11.57,2.45
2022-03-02,43892.98000000,51.1,Neutral,False,4,52,1.0114,8.70,1.23,-4.45,-6.33,5.45
2022-03-03,42454.00000000,51.1,Neutral,False,4,39,1.0010,5.21,1.08,-7.14,-3.62,7.91
2022-03-04,39148.66000000,39.2,Neutral,False,4,33,0.9691,-2.82,1.27,-1.07,6.66,18.54
2022-03-05,39397.96000000,37.4,Neutral,False,4,22,0.9634,-2.02,0.61,-1.50,7.12,18.23
2022-03-06,38420.81000000,42.7,Neutral,False,4,22,0.9680,-4.23,0.80,-1.67,7.40,18.42
2022-03-07,37988.00000000,29.6,Fear,False,4,23,0.9522,-5.07,1.25,4.43,7.93,13.64
2022-03-08,38730.63000000,39.2,Neutral,False,4,21,0.9534,-3.04,1.06,1.42,9.38,12.17
2022-03-09,41941.71000000,48.7,Neutral,False,4,22,0.9638,5.02,1.26,-1.97,2.24,0.74
2022-03-10,39422.00000000,37.4,Neutral,False,4,28,0.9587,-1.18,1.31,3.79,11.59,8.45
2022-03-11,38729.57000000,40.2,Neutral,False,4,22,0.9697,-2.82,1.04,7.82,14.42,8.85
2022-03-12,38807.36000000,35.4,Neutral,False,4,22,0.9724,-2.74,0.43,8.75,14.70,1.86
2022-03-13,37777.34000000,35.9,Neutral,False,4,21,0.9631,-5.45,0.60,9.22,23.96,6.08
2022-03-14,39671.37000000,40.7,Neutral,False,4,23,0.9747,-0.88,0.86,3.35,18.78,3.72
2022-03-15,39280.33000000,39.9,Neutral,False,4,21,0.9686,-1.99,0.84,7.85,20.76,1.69
2022-03-16,41114.00000000,44.1,Neutral,False,4,24,0.9612,2.38,1.66,4.30,14.48,-1.37
2022-03-17,40917.90000000,44.4,Neutral,False,4,27,0.9773,1.68,0.71,7.51,11.22,-1.32
2022-03-18,41757.51000000,41.3,Neutral,False,4,25,0.9766,3.53,0.86,6.12,10.84,-4.98
2022-03-19,42201.13000000,39.7,Neutral,False,4,28,0.9787,4.40,0.56,5.47,8.55,-3.32
2022-03-20,41262.11000000,45.8,Neutral,False,4,31,0.9866,1.92,0.61,13.49,12.47,0.56
2022-03-21,41002.25000000,42.2,Neutral,False,4,30,0.9692,1.12,0.81,14.93,13.60,0.87
2022-03-22,42364.13000000,45.4,Neutral,False,4,26,0.9783,4.28,1.21,11.97,7.40,-4.45
2022-03-23,42882.76000000,47.8,Neutral,False,4,31,0.9751,5.34,0.84,9.76,0.67,-7.40
2022-03-24,43991.46000000,50.0,Neutral,False,4,40,0.9739,7.69,1.17,3.45,-1.24,-10.34
2022-03-25,44313.16000000,52.2,Neutral,False,4,47,0.9835,8.10,1.11,4.45,-4.65,-10.97
2022-03-26,44511.27000000,48.1,Neutral,False,4,51,0.9824,8.43,0.47,2.92,-3.95,-9.18
2022-03-27,46827.76000000,53.8,Neutral,False,4,49,1.0052,13.77,0.88,-0.90,-9.97,-18.61
2022-03-28,47122.21000000,60.5,Neutral,False,4,60,1.0105,14.23,1.24,-1.15,-16.11,-16.74
2022-03-29,47434.80000000,52.9,Neutral,False,4,56,1.0027,14.78,0.80,-4.08,-15.52,-16.22
2022-03-30,47067.99000000,55.6,Neutral,False,4,55,1.0116,13.73,0.92,-8.28,-12.58,-18.00
2022-03-31,45510.34000000,54.1,Neutral,False,4,52,0.9969,9.91,1.10,-4.54,-12.23,-17.31
2022-04-01,46283.49000000,57.0,Neutral,False,4,50,0.9905,11.62,1.23,-8.71,-12.38,-16.89
2022-04-02,45811.00000000,53.9,Neutral,False,4,52,0.9933,10.30,0.81,-6.67,-11.86,-15.90
2022-04-03,46407.35000000,49.9,Neutral,False,4,48,0.9836,11.51,0.74,-9.15,-14.50,-18.70
2022-04-04,46580.51000000,53.4,Neutral,False,4,52,0.9821,11.68,0.99,-15.14,-12.41,-14.79
2022-04-05,45497.55000000,53.4,Neutral,False,4,53,0.9786,8.93,0.99,-11.92,-8.80,-19.66
2022-04-06,43170.47000000,42.7,Neutral,False,4,48,0.9639,3.43,1.38,-4.69,-4.20,-16.58
2022-04-07,43444.19000000,43.7,Neutral,False,4,34,0.9779,4.11,0.86,-8.06,-6.82,-18.35
2022-04-08,42252.01000000,44.0,Neutral,False,4,37,0.9702,1.17,0.96,-4.02,-6.02,-19.44
2022-04-09,42753.97000000,37.2,Neutral,False,4,30,0.9687,2.23,0.41,-5.56,-7.75,-29.65
2022-04-10,42158.85000000,45.1,Neutral,False,4,34,0.9575,0.71,0.53,-5.88,-6.43,-26.43
2022-04-11,39530.45000000,31.9,Fear,False,4,32,0.9519,-5.62,1.48,3.21,2.27,-26.38
2022-04-12,40074.94000000,42.7,Neutral,False,4,20,0.9532,-4.46,1.32,3.54,-4.90,-27.56
2022-04-13,41147.79000000,40.5,Neutral,False,4,25,0.9599,-2.04,0.96,0.51,-4.65,-28.82
2022-04-14,39942.38000000,34.6,Fear,False,4,28,0.9527,-5.03,0.87,1.35,-0.50,-24.67
2022-04-15,40551.90000000,37.0,Neutral,False,4,22,0.9553,-3.68,0.57,-2.08,-4.82,-22.74
2022-04-16,40378.71000000,45.6,Neutral,False,4,28,0.9473,-4.15,0.39,-2.32,-6.81,-26.02
2022-04-17,39678.12000000,36.8,Neutral,False,4,28,0.9463,-5.84,0.51,-0.57,-3.05,-23.27
2022-04-18,40801.13000000,43.9,Neutral,False,4,24,0.9568,-3.31,1.36,-0.92,-5.58,-29.62
2022-04-19,41493.18000000,41.0,Neutral,False,4,27,0.9606,-1.60,0.90,-8.15,-9.07,-26.93
2022-04-20,41358.19000000,40.8,Neutral,False,4,27,0.9567,-1.77,1.04,-5.13,-4.03,-29.39
2022-04-21,40480.01000000,37.4,Neutral,False,4,27,0.9636,-3.70,1.51,-1.82,-9.70,-27.26
2022-04-22,39709.18000000,34.9,Fear,False,4,26,0.9686,-5.41,1.17,-2.80,-9.31,-23.71
2022-04-23,39441.60000000,37.5,Neutral,False,4,24,0.9797,-6.06,0.52,-4.59,-10.06,-26.20
2022-04-24,39450.13000000,32.3,Fear,False,4,24,0.9767,-6.05,0.70,-2.49,-13.72,-24.83
2022-04-25,40426.08000000,44.8,Neutral,False,4,23,0.9810,-3.81,1.60,-4.70,-25.60,-26.92
2022-04-26,38112.65000000,31.6,Fear,False,4,27,0.9709,-9.32,1.68,-1.01,-18.62,-23.38
2022-04-27,39235.72000000,38.1,Neutral,False,4,21,0.9809,-6.67,1.40,1.16,-25.82,-27.03
2022-04-28,39742.07000000,39.2,Neutral,False,4,24,0.9882,-5.37,1.36,-8.02,-26.95,-26.95
2022-04-29,38596.11000000,34.7,Fear,False,4,23,0.9790,-8.06,1.20,-6.69,-24.12,-23.65
2022-04-30,37630.80000000,33.0,Fear,False,4,20,0.9597,-10.32,0.81,-5.74,-20.05,-15.67
2022-05-01,38468.35000000,34.3,Fear,False,4,22,0.9763,-8.30,0.92,-11.52,-18.56,-17.33
2022-05-02,38525.16000000,39.7,Neutral,False,4,28,0.9797,-8.20,1.26,-21.93,-22.46,-22.63
2022-05-03,37728.95000000,36.2,Neutral,False,4,27,0.9889,-10.02,0.96,-17.79,-19.31,-19.29
2022-05-04,39690.00000000,39.1,Neutral,False,4,21,1.0011,-5.36,1.44,-26.67,-27.65,-25.17
2022-05-05,36552.97000000,32.0,Fear,False,4,27,0.9805,-12.65,1.90,-20.58,-17.05,-18.30
2022-05-06,36013.77000000,31.4,Fear,False,4,22,0.9934,-13.73,1.39,-18.68,-18.92,-16.92
2022-05-07,35472.39000000,37.5,Neutral,False,4,23,0.9841,-14.77,0.69,-15.18,-16.99,-11.56
2022-05-08,34038.40000000,24.7,Fear,False,4,18,0.9543,-17.90,1.42,-7.96,-11.00,-8.56
2022-05-09,30076.31000000,12.3,Extreme Fear,True,4,11,0.9214,-27.06,3.27,-0.67,-3.22,0.43
2022-05-10,31017.10000000,30.3,Fear,False,4,10,0.8954,-24.41,2.55,-1.84,-4.39,-2.92
2022-05-11,29103.94000000,8.8,Extreme Fear,True,4,12,0.8687,-28.61,2.86,-1.34,1.51,-0.04
2022-05-12,29029.75000000,9.8,Extreme Fear,True,4,12,0.8822,-28.31,2.55,4.44,0.59,-2.08
2022-05-13,29287.05000000,21.8,Fear,False,4,10,0.8789,-27.14,1.16,-0.29,-2.24,-9.26
2022-05-14,30086.74000000,21.0,Fear,False,4,9,0.9095,-24.62,0.60,-2.13,-3.51,-25.26
2022-05-15,31328.89000000,23.8,Fear,False,4,10,0.9504,-20.99,0.55,-3.30,-5.94,-29.34
2022-05-16,29874.01000000,28.5,Fear,False,4,14,0.9739,-24.01,0.86,-2.56,6.23,-24.40
2022-05-17,30444.93000000,26.0,Fear,False,4,8,1.0045,-21.89,0.67,-2.60,4.45,-32.99
2022-05-18,28715.32000000,32.3,Fear,False,4,12,1.0114,-25.61,0.70,2.88,3.80,-28.72
2022-05-19,30319.23000000,28.3,Fear,False,4,13,1.0259,-20.77,0.79,-3.69,0.44,-37.43
2022-05-20,29201.01000000,33.6,Fear,False,4,13,1.0326,-23.04,0.70,-1.96,1.71,-29.54
2022-05-21,29445.06000000,26.0,Fear,False,4,13,1.0303,-21.70,0.24,-1.41,1.42,-30.13
2022-05-22,30293.94000000,26.0,Fear,False,4,14,1.0245,-18.77,0.42,-2.73,-1.24,-31.59
2022-05-23,29109.15000000,32.0,Fear,False,4,10,1.0139,-21.22,0.74,9.02,7.78,-31.33
2022-05-24,29654.58000000,27.2,Fear,False,4,12,1.0092,-19.00,0.69,7.24,4.96,-28.81
2022-05-25,29542.15000000,31.7,Fear,False,4,11,1.0041,-18.60,0.70,0.89,2.24,-28.11
2022-05-26,29201.35000000,28.3,Fear,False,4,12,0.9798,-18.91,1.10,4.28,3.11,-26.40
2022-05-27,28629.80000000,27.4,Fear,False,4,12,0.9622,-19.84,1.02,3.74,1.61,-26.52
2022-05-28,29031.33000000,22.8,Fear,False,4,13,0.9658,-18.11,0.40,2.87,-2.09,-28.55
2022-05-29,29468.10000000,22.6,Fear,False,4,14,0.9574,-16.25,0.35,1.53,-9.82,-31.18
2022-05-30,31734.22000000,33.8,Fear,False,4,10,0.9514,-9.27,1.28,-1.14,-29.14,-36.59
2022-05-31,31801.04000000,31.1,Fear,False,4,16,0.9434,-8.68,0.92,-2.12,-30.39,-37.29
2022-06-01,29805.83000000,26.8,Fear,False,4,17,0.9310,-13.90,1.64,1.34,-24.23,-35.32
2022-06-02,30452.62000000,30.4,Fear,False,4,13,0.9438,-11.48,0.93,-1.13,-33.01,-36.78
2022-06-03,29700.21000000,30.0,Fear,False,4,10,0.9507,-13.15,0.88,-2.05,-31.08,-34.96
2022-06-04,29864.04000000,25.9,Fear,False,4,14,0.9489,-12.13,0.43,-4.82,-36.48,-32.24
2022-06-05,29919.21000000,25.2,Fear,False,4,10,0.9545,-11.42,0.40,-11.18,-31.23,-32.57
2022-06-06,31373.10000000,31.8,Fear,False,4,13,0.9715,-6.65,1.18,-28.32,-34.42,-34.45
2022-06-07,31125.33000000,29.0,Fear,False,4,15,0.9793,-6.86,1.82,-28.88,-33.42,-30.52
2022-06-08,30204.77000000,33.6,Fear,False,4,17,0.9874,-9.00,1.12,-25.23,-33.83,-28.51
2022-06-09,30109.93000000,34.6,Fear,False,4,11,0.9859,-8.66,0.77,-32.24,-29.89,-28.29
2022-06-10,29091.88000000,28.1,Fear,False,4,13,0.9723,-11.14,1.21,-29.64,-27.00,-28.29
2022-06-11,28424.70000000,31.0,Fear,False,4,12,0.9594,-12.57,1.02,-33.26,-24.39,-29.77
2022-06-12,26574.53000000,22.8,Fear,False,4,14,0.9390,-17.61,1.40,-22.58,-20.83,-27.27
2022-06-13,22487.41000000,12.7,Extreme Fear,True,4,11,0.9279,-29.54,3.37,-8.51,-7.76,-10.02
2022-06-14,22136.41000000,11.9,Extreme Fear,True,4,8,0.9280,-29.84,2.28,-6.38,-8.38,-6.99
2022-06-15,22583.72000000,32.1,Fear,False,4,7,0.9351,-27.71,2.30,-11.49,-10.90,-7.77
2022-06-16,20401.31000000,24.0,Fear,False,4,7,0.9259,-33.90,1.14,3.47,-2.25,3.89
2022-06-17,20468.81000000,25.5,Fear,False,4,9,0.9424,-32.84,0.96,3.76,-5.81,1.61
2022-06-18,18970.79000000,21.3,Fear,False,4,6,0.9469,-36.94,1.99,13.29,1.49,18.25
2022-06-19,20574.00000000,30.0,Fear,False,4,6,0.9704,-30.83,1.28,2.26,-6.12,13.72
2022-06-20,20573.89000000,27.5,Fear,False,4,9,0.9807,-29.99,1.06,0.82,-1.64,12.88
2022-06-21,20723.52000000,27.7,Fear,False,4,9,0.9833,-28.61,1.02,-2.13,-2.64,11.72
2022-06-22,19987.99000000,28.1,Fear,False,4,11,0.9820,-30.29,0.88,0.68,2.88,13.49
2022-06-23,21110.13000000,26.5,Fear,False,4,11,1.0000,-25.41,0.78,-5.53,2.44,6.35
2022-06-24,21237.69000000,26.6,Fear,False,4,11,1.0009,-24.14,0.71,-9.22,1.68,6.32
2022-06-25,21491.19000000,24.8,Fear,False,4,14,1.0004,-22.43,0.47,-10.42,0.47,-0.84
2022-06-26,21038.07000000,34.1,Fear,False,4,14,0.9864,-23.27,0.49,-8.19,-0.83,1.03
2022-06-27,20742.56000000,31.1,Fear,False,4,12,0.9867,-23.60,0.60,-2.44,-3.76,10.65
2022-06-28,20281.29000000,30.0,Fear,False,4,10,0.9746,-24.76,0.60,-0.52,-4.70,17.56
2022-06-29,20123.01000000,30.8,Fear,False,4,13,0.9755,-24.74,0.71,2.19,0.56,18.14
2022-06-30,19942.21000000,26.9,Fear,False,4,11,0.9586,-24.90,0.86,8.44,3.24,18.56
2022-07-01,19279.80000000,27.1,Fear,False,4,11,0.9622,-26.86,1.00,12.01,8.04,20.82
2022-07-02,19252.81000000,33.5,Fear,False,4,14,0.9750,-26.40,0.42,12.15,10.09,20.86
2022-07-03,19315.83000000,25.5,Fear,False,4,11,0.9792,-25.55,0.52,8.01,7.67,19.01
2022-07-04,20236.71000000,29.3,Fear,False,4,14,0.9903,-21.32,0.80,-1.35,10.85,12.76
2022-07-05,20175.83000000,31.2,Fear,False,4,19,1.0044,-20.96,1.09,-4.20,15.96,12.13
2022-07-06,20564.51000000,31.4,Fear,False,4,18,1.0130,-18.81,0.95,-1.60,12.93,13.36
2022-07-07,21624.98000000,35.7,Neutral,False,4,18,1.0232,-14.15,0.98,-4.79,7.06,6.15
2022-07-08,21594.75000000,28.6,Fear,False,4,20,1.0210,-13.67,4.14,-3.54,5.05,7.31
2022-07-09,21591.83000000,33.0,Fear,False,4,24,1.0140,-13.15,1.78,-1.84,3.98,10.27
2022-07-10,20862.47000000,29.2,Fear,False,4,24,1.0139,-15.50,1.85,-0.31,8.23,10.96
2022-07-11,19963.61000000,27.9,Fear,False,4,22,0.9973,-18.46,1.30,12.37,6.75,19.99
2022-07-12,19328.75000000,25.9,Fear,False,4,16,0.9870,-20.42,1.29,21.05,9.96,23.83
2022-07-13,20234.87000000,32.9,Fear,False,4,15,0.9819,-16.03,1.83,14.77,13.43,20.60
2022-07-14,20588.84000000,37.4,Neutral,False,4,18,0.9823,-13.93,1.47,12.45,15.81,18.71
2022-07-15,20830.04000000,32.8,Fear,False,4,15,0.9807,-12.30,1.16,8.90,14.13,16.68
2022-07-16,21195.60000000,34.4,Fear,False,4,21,0.9835,-10.20,0.95,5.92,11.55,13.68
2022-07-17,20798.16000000,35.4,Neutral,False,4,24,0.9877,-11.27,0.91,8.57,12.00,14.70
2022-07-18,22432.58000000,45.1,Neutral,False,4,20,1.0013,-3.72,1.73,-5.00,3.72,4.06
2022-07-19,23396.62000000,48.1,Neutral,False,4,30,1.0117,1.14,1.78,-9.15,-1.75,-0.88
2022-07-20,23223.30000000,41.0,Neutral,False,4,31,1.0154,1.15,1.54,-1.17,-1.74,-10.29
2022-07-21,23152.19000000,45.5,Neutral,False,4,34,1.0151,1.42,1.16,2.98,-2.29,-8.69
2022-07-22,22684.83000000,45.2,Neutral,False,4,33,1.0138,0.06,1.04,4.80,2.77,-5.15
2022-07-23,22451.07000000,47.2,Neutral,False,4,31,1.0128,-0.34,0.72,5.31,2.24,-4.68
2022-07-24,22579.68000000,41.9,Neutral,False,4,30,1.0131,0.89,0.67,3.16,2.63,-4.65
2022-07-25,21310.90000000,43.8,Neutral,False,4,30,1.0005,-4.04,1.03,9.18,11.73,0.27
2022-07-26,21254.67000000,42.4,Neutral,False,4,26,0.9935,-3.42,0.99,8.15,8.92,1.43
2022-07-27,22952.45000000,48.0,Neutral,False,4,28,0.9952,5.08,1.13,-0.58,4.36,-11.81
2022-07-28,23842.93000000,52.7,Neutral,False,4,32,0.9939,9.79,1.33,-5.12,0.38,-15.96
2022-07-29,23773.75000000,51.0,Neutral,False,4,39,0.9994,10.12,1.11,-1.94,2.65,-17.74
2022-07-30,23643.51000000,51.7,Neutral,False,4,42,0.9980,10.07,0.85,-2.92,3.37,-14.20
2022-07-31,23293.32000000,53.3,Neutral,False,4,39,0.9949,8.96,0.72,-0.51,4.34,-14.95
2022-08-01,23268.01000000,49.5,Neutral,False,4,33,0.9991,9.18,0.82,2.33,3.55,-13.83
2022-08-02,22987.79000000,49.0,Neutral,False,4,31,1.0007,7.82,0.91,0.71,3.77,-12.43
2022-08-03,22818.37000000,49.5,Neutral,False,4,34,0.9955,6.95,0.85,4.98,2.30,-12.56
2022-08-04,22622.98000000,48.3,Neutral,False,4,30,0.9904,6.03,0.89,5.80,2.51,-12.34
2022-08-05,23312.42000000,48.5,Neutral,False,4,31,0.9894,8.97,1.00,4.68,-10.63,-14.21
2022-08-06,22954.21000000,53.3,Neutral,False,4,31,0.9850,7.04,0.48,6.48,-7.90,-13.76
2022-08-07,23174.39000000,45.6,Neutral,False,4,30,0.9875,7.65,0.53,4.88,-7.16,-18.92
2022-08-08,23810.00000000,48.3,Neutral,False,4,30,0.9916,10.27,1.06,1.20,-10.12,-18.97
2022-08-09,23149.95000000,51.3,Neutral,False,4,42,0.9910,6.96,0.91,3.04,-7.00,-16.55
2022-08-10,23954.05000000,52.5,Neutral,False,4,31,0.9950,10.34,1.32,-2.55,-10.80,-10.83
2022-08-11,23934.39000000,47.8,Neutral,False,4,41,1.0000,9.85,1.54,-3.11,-9.92,-9.55
2022-08-12,24403.68000000,51.7,Neutral,False,4,42,0.9986,11.67,1.06,-14.63,-17.06,-10.56
2022-08-13,24441.38000000,52.9,Neutral,False,4,46,1.0018,11.51,0.92,-13.51,-18.02,-8.37
2022-08-14,24305.24000000,52.9,Neutral,False,4,47,0.9987,10.61,0.92,-11.48,-19.54,-17.00
2022-08-15,24094.82000000,48.5,Neutral,False,4,45,0.9949,9.35,1.44,-11.18,-15.81,-16.05
2022-08-16,23854.74000000,52.2,Neutral,False,4,44,0.9992,7.95,1.07,-9.75,-16.95,-17.41
2022-08-17,23342.66000000,47.6,Neutral,False,4,41,0.9971,5.34,1.27,-8.46,-14.11,-15.16
2022-08-18,23191.20000000,43.6,Neutral,False,4,30,0.9960,4.37,0.89,-7.04,-13.19,-13.27
2022-08-19,20834.39000000,34.0,Fear,False,4,33,0.9906,-6.31,1.68,-2.85,-4.24,-6.81
2022-08-20,21140.07000000,36.9,Neutral,False,4,29,0.9920,-5.09,1.06,-5.22,-6.19,-7.58
2022-08-21,21515.61000000,42.8,Neutral,False,4,27,0.9954,-3.60,0.92,-9.11,-7.04,-12.27
2022-08-22,21399.83000000,39.6,Neutral,False,4,29,0.9973,-4.30,1.26,-5.21,-7.49,-13.73
2022-08-23,21529.12000000,43.2,Neutral,False,4,28,0.9989,-3.84,1.12,-7.98,-12.72,-9.88
2022-08-24,21368.08000000,42.4,Neutral,False,4,25,0.9971,-4.66,0.97,-6.17,-9.71,-9.73
2022-08-25,21559.04000000,42.3,Neutral,False,4,25,0.9967,-3.89,0.95,-6.62,-10.39,-12.24
2022-08-26,20241.05000000,33.0,Fear,False,4,27,0.9991,-9.65,1.45,-1.43,5.53,-7.08
2022-08-27,20037.60000000,36.8,Neutral,False,4,28,0.9967,-10.44,0.84,-1.03,8.04,-4.04
2022-08-28,19555.61000000,39.2,Neutral,False,4,28,0.9932,-12.43,0.73,2.27,11.61,-2.44
2022-08-29,20285.73000000,35.8,Neutral,False,4,24,0.9952,-9.12,1.08,-2.41,10.40,-4.30
2022-08-30,19811.66000000,32.5,Fear,False,4,27,0.9900,-11.23,1.30,-5.15,1.83,-1.11
2022-08-31,20050.02000000,39.3,Neutral,False,4,23,0.9965,-10.22,1.40,-3.78,0.88,-3.13
